version,ifa_self,recall@20_self,effort@20%R_self,hit@10_self,pmi@20_self,ifa_others,recall@20_others,effort@20%R_others,hit@10_others,pmi@20_others
storm-1.0.5,1074.0,0.5241379310344828,0.07268118280483041,0.0,0.32113517550410753,1074.0,0.5241379310344828,0.07268118280483041,0.0,0.17475728155339806
AVG,1074.0,0.5241379310344828,0.07268118280483041,0.0,0.32113517550410753,1074.0,0.5241379310344828,0.07268118280483041,0.0,0.17475728155339806
