version,ifa_self,recall@20_self,effort@20%R_self,hit@10_self,pmi@20_self,ifa_others,recall@20_others,effort@20%R_others,hit@10_others,pmi@20_others
ambari-2.7.0,3590.0,0.37152608483666505,0.1520546841593178,0.0,0.12409954158480681,327.0,0.3803022915650902,0.07102412986041823,0.0,0.19155206286836934
AVG,3590.0,0.37152608483666505,0.1520546841593178,0.0,0.12409954158480681,327.0,0.3803022915650902,0.07102412986041823,0.0,0.19155206286836934
