version,ifa_self,recall@20_self,effort@20%R_self,hit@10_self,pmi@20_self,ifa_others,recall@20_others,effort@20%R_others,hit@10_others,pmi@20_others
calcite-1.18.0,22.0,0.4043752516440746,0.12930959140007703,0.0,0.7091377091377091,22.0,0.30210709971815863,0.13064968779638303,0.0,0.20205920205920205
AVG,22.0,0.4043752516440746,0.12930959140007703,0.0,0.7091377091377091,22.0,0.30210709971815863,0.13064968779638303,0.0,0.20205920205920205
